brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,vehicle_age,mileage_per_year,is_luxury,has_accident,clean_title_binary
Nissan,NV Passenger NV3500 HD SL V8,2020,14353.0,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,63900.0,6,2050.4285714285716,0,0,1
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,22985.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,33500.0,4,4597.0,0,0,1
INFINITI,QX80 Base,2014,161894.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,18900.0,12,12453.384615384615,0,0,1
Aston,Martin V8 Vantage Base,2008,25025.0,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39000.0,18,1317.1052631578948,0,1,1
Porsche,911 Carrera S,2017,16701.0,Gasoline,3.0 Liter,–,Red,–,None reported,Unknown,107998.0,9,1670.1,1,0,0
Lotus,Evora 400 Base,2017,19650.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Red,None reported,Yes,69250.0,9,1965.0,0,0,1
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,29500.0,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,White,None reported,Yes,45000.0,6,4214.285714285715,1,0,1
Nissan,Xterra S,2007,132272.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,M/T,Gray,Gray,At least 1 accident or damage reported,Yes,6700.0,19,6613.6,0,1,1
Dodge,Charger R/T,2012,122000.0,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,13500.0,14,8133.333333333333,0,1,1
Buick,Encore GX Essence,2022,18185.0,Gasoline,1.3L I3 12V GDI DOHC Turbo,Automatic CVT,Summit White,Whisper Beige,None reported,Unknown,31755.0,4,3637.0,0,0,0
Nissan,Leaf S,2018,56450.0,Gasoline,147.0HP Electric Motor Electric Fuel System,A/T,Black,Black,At least 1 accident or damage reported,Yes,13999.0,8,6272.222222222223,0,1,1
Nissan,Leaf SL,2012,102000.0,Gasoline,107.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Gray,None reported,Yes,4200.0,14,6800.0,0,0,1
Jeep,Grand Wagoneer Series III,2022,18428.0,Gasoline,6.4 Liter,Automatic,Baltic Gray,Black,None reported,Unknown,83998.0,4,3685.6,0,0,0
Nissan,Z Proto Spec,2023,535.0,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,65990.0,3,133.75,0,0,1
Land,Rover Range Rover Sport HSE,2013,81648.0,Gasoline,"5L V-8 gasoline direct injection, DOHC, variable valve control,","Auto, 6-Spd w/CmdShft",Fuji White,–,None reported,Unknown,15900.0,13,5832.0,1,0,0
Porsche,Boxster S,2003,138202.0,Gasoline,3.2L H6 24V MPFI DOHC,6-Speed Manual,Silver,Black,At least 1 accident or damage reported,Yes,22550.0,23,5758.416666666667,1,1,1
Bentley,Continental GT Base,2004,69600.0,Gasoline,550.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,37900.0,22,3026.086956521739,0,0,1
Jaguar,F-TYPE R,2018,39900.0,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,53600.0,8,4433.333333333333,1,0,1
Cadillac,Escalade ESV Sport,2021,36500.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,85000.0,5,6083.333333333333,0,0,1
Audi,TT 2.0T,2018,42650.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,31990.0,8,4738.888888888889,1,0,1
Jeep,Wrangler Unlimited Sahara,2020,68816.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None reported,Yes,35297.0,6,9830.857142857143,0,0,1
Audi,S6 4.0T,2016,91188.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,29995.0,10,8289.818181818182,1,0,1
GMC,Sierra 2500 SLE,2015,116210.0,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Black,Beige,None reported,Yes,31900.0,11,9684.166666666666,0,0,1
Tesla,Model 3 Long Range,2022,3077.0,Gasoline,Dual Motor - Standard,Automatic,Silver,Black,None reported,Unknown,44998.0,4,615.4,0,0,0
Mazda,CX-90 Premium,2024,3880.0,Gasoline,2.5L,8-Speed Automatic,Machine Gray Metallic,Black,None reported,Yes,52991.0,2,1293.3333333333333,0,0,1
Ford,C-Max Energi SE,2017,67482.0,Plug-In Hybrid,188.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,11499.0,9,6748.2,0,1,1
Cadillac,Escalade ESV Platinum,2018,67726.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,52000.0,8,7525.111111111111,0,0,1
Audi,TT 3.2 Cabriolet quattro,2008,207000.0,Gasoline,250.0HP 3.2L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,10500.0,18,10894.736842105263,1,1,1
Hyundai,Santa Fe SE,2021,35550.0,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Twilight Black,Black,At least 1 accident or damage reported,Yes,25987.0,5,5925.0,0,1,1
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,44000.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,46599.0,10,4000.0,1,0,1
Mercedes-Benz,SL-Class SL 550,2015,11249.0,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,54500.0,11,937.4166666666666,1,0,1
Acura,MDX 3.5L Technology Package,2014,111650.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Green,Beige,At least 1 accident or damage reported,Yes,17500.0,12,8588.461538461539,0,1,1
RAM,2500 Laramie,2019,18526.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Pearl White,Black,None reported,Unknown,67999.0,7,2315.75,0,0,0
Audi,A7 Premium,2012,103272.0,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,15500.0,14,6884.8,1,0,1
BMW,M2 Base,2023,1160.0,Gasoline,453.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,73600.0,3,290.0,1,0,1
RAM,1500 Laramie,2019,107714.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Yes,34918.0,7,13464.25,0,0,1
Audi,Q5 2.0T Premium Plus,2013,111773.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Brown,Beige,None reported,Yes,17000.0,13,7983.785714285715,1,0,1
Cadillac,XTS Luxury,2019,54002.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,22500.0,7,6750.25,0,1,1
Volkswagen,Jetta 1.4T SE,2016,87000.0,Gasoline,150.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,At least 1 accident or damage reported,Yes,13000.0,10,7909.090909090909,0,1,1
Ford,Focus RS Base,2016,49700.0,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,31700.0,10,4518.181818181818,0,0,1
Mercedes-Benz,AMG C 63 S,2017,34500.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,64600.0,9,3450.0,1,0,1
Ford,Bronco Sport Big Bend,2021,31729.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Maroon,Medium Dark Slate,At least 1 accident or damage reported,Yes,29614.0,5,5288.166666666667,0,1,1
Jeep,Gladiator Overland,2021,7388.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,43663.0,5,1231.3333333333333,0,0,1
BMW,330e iPerformance,2017,41550.0,Plug-In Hybrid,247.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,20995.0,9,4155.0,1,0,1
Mercedes-Benz,GLC 300 Base 4MATIC,2018,44486.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Gray,Black,None reported,Unknown,25625.0,8,4942.888888888889,1,0,0
Acura,MDX 3.7L Advance,2013,20750.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,33000.0,13,1482.142857142857,0,0,1
Genesis,G70 3.3T,2022,12000.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Yes,41000.0,4,2400.0,0,0,1
Lexus,LX 570 Three-Row,2021,14206.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,98000.0,5,2367.6666666666665,1,0,1
Jeep,Grand Cherokee L Limited,2022,31700.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,43500.0,4,6340.0,0,0,1
Hyundai,IONIQ Plug-In Hybrid SEL,2022,13044.0,Plug-In Hybrid,139.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,24999.0,4,2608.8,0,1,1
Kia,Sportage LX,2009,100730.0,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Gold,None reported,Yes,6975.0,17,5596.111111111111,0,0,1
BMW,X5 PHEV xDrive45e,2023,5338.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Blue,White,None reported,Yes,76500.0,3,1334.5,1,0,1
Ford,Expedition EL XLT,2014,85149.0,Gasoline,5.4 Liter,Automatic,Oxford White,Camel Leather,None reported,Unknown,23598.0,12,6549.923076923077,0,0,0
BMW,X6 M Base,2018,48291.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Brown,None reported,Yes,67250.0,8,5365.666666666667,1,0,1
Volkswagen,Eurovan MV,2001,111887.0,Gasoline,140.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,14000.0,25,4303.346153846154,0,0,1
Rolls-Royce,Ghost Base,2010,79000.0,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,69000.0,16,4647.058823529412,0,0,1
Lincoln,Navigator Reserve,2016,125000.0,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,26500.0,10,11363.636363636364,0,0,1
Mercedes-Benz,GLA 250 Base 4MATIC,2022,13777.0,Gasoline,221.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,39777.0,4,2755.4,1,1,1
RAM,1500 Big Horn,2022,14920.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Black,None reported,Yes,41741.0,4,2984.0,0,0,1
Jeep,Grand Cherokee L Summit,2022,14627.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Tupelo,None reported,Unknown,56740.0,4,2925.4,0,0,0
Volvo,S80 3.2,2010,90050.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Brown,Beige,None reported,Yes,5800.0,16,5297.058823529412,0,0,1
Subaru,BRZ Premium,2014,45000.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,25000.0,12,3461.5384615384614,0,1,1
Chevrolet,Corvette Base,1998,7666.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Black,None reported,Yes,39500.0,28,264.3448275862069,0,0,1
Hummer,H2 SUT,2006,89900.0,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Beige,None reported,Yes,29994.0,20,4280.952380952381,0,0,1
Audi,RS 7 4.0T,2021,14724.0,Hybrid,4.0 Liter TFSI,Automatic,Glacier White,Black/Red,None reported,Unknown,101998.0,5,2454.0,1,0,0
Ford,Edge Sport,2011,132000.0,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,10999.0,15,8250.0,0,1,1
GMC,Terrain SLT,2010,32652.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Brown,None reported,Yes,6500.0,16,1920.7058823529412,0,0,1
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Blue,Unknown,Unknown,72567.0,8,4070.222222222222,1,1,0
Jeep,Grand Cherokee WK Laredo X,2022,11164.0,Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,37500.0,4,2232.8,0,0,1
BMW,M4 Base,2020,22655.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,63999.0,6,3236.4285714285716,1,0,1
Mercedes-Benz,AMG GT 63 S 4-Door,2019,9500.0,Gasoline,630.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Gray,None reported,Yes,135000.0,7,1187.5,1,0,1
Chevrolet,Camaro 1LT,2021,10300.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,29900.0,5,1716.6666666666667,0,0,1
BMW,X6 M Base,2018,48000.0,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,54000.0,8,5333.333333333333,1,0,1
Mercedes-Benz,CLK-Class 550,2007,138000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,10000.0,19,6900.0,1,1,1
RAM,1500 TRX,2022,24058.0,Gasoline,"HEMI 6.2L V-8 intercooled supercharger, premium unleaded, engine","Automatic, 8-Spd",Flame Red Clearcoat,BLACK,None reported,Unknown,81900.0,4,4811.6,0,0,0
Audi,RS 7 4.0T Prestige,2016,31500.0,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,67000.0,10,2863.6363636363635,1,0,1
Porsche,Macan S,2020,19701.0,Gasoline,3.0 Liter,Automatic,–,–,None reported,Unknown,55998.0,6,2814.4285714285716,1,0,0
Genesis,GV70 3.5T Sport,2022,10200.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,50500.0,4,2040.0,0,0,1
Aston,Martin V8 Vantage Base,2008,62378.0,Gasoline,380.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,M/T,Red,Beige,At least 1 accident or damage reported,Yes,33995.0,18,3283.0526315789475,0,1,1
Nissan,350Z Touring,2006,84200.0,Gasoline,300.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None reported,Yes,10200.0,20,4009.5238095238096,0,0,1
Toyota,Sequoia SR5,2013,138700.0,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,At least 1 accident or damage reported,Yes,18800.0,13,9907.142857142857,0,1,1
Chevrolet,Tahoe Premier,2021,41050.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Gray,None reported,Yes,62900.0,5,6841.666666666667,0,0,1
Jeep,Compass Limited,2020,39192.0,Gasoline,2.4L I4 16V MPFI SOHC,9-Speed Automatic,White Clearcoat,Black,None reported,Unknown,24590.0,6,5598.857142857143,0,0,0
BMW,430 430i,2022,7758.0,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,Unknown,47998.0,4,1551.6,1,0,0
Ford,Bronco Sport Outer Banks,2021,31654.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Rapid Red Metallic Tinted Clearcoat,Navy Pier,None reported,Unknown,33410.0,5,5275.666666666667,0,0,0
Mercedes-Benz,AMG C 63 Base,2017,63000.0,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,42000.0,9,6300.0,1,1,1
Volvo,S40 T5,2005,257700.0,Gasoline,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Beige,None reported,Yes,3550.0,21,11713.636363636364,0,0,1
Mercedes-Benz,GLE 350 Base 4MATIC,2017,57000.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,29500.0,9,5700.0,1,1,1
Chevrolet,Silverado 1500 1LT,2017,89000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None reported,Yes,29999.0,9,8900.0,0,0,1
Chevrolet,Tahoe LTZ,2015,134500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,28000.0,11,11208.333333333334,0,0,1
Acura,MDX Technology,2022,15895.0,Gasoline,3.5L V6 24V GDI SOHC,10-Speed Automatic,Majestic Black Pearl,Parchment,None reported,Unknown,47950.0,4,3179.0,0,0,0
Bentley,Bentayga Speed,2020,15109.0,Gasoline,6.0L W12 48V PDI DOHC Twin Turbo,8-Speed Automatic,Ice,Beluga Hide,Unknown,Unknown,162950.0,6,2158.4285714285716,0,1,0
Rolls-Royce,Cullinan,2022,398.0,Gasoline,6.7L V12 48V GDI DOHC Twin Turbo,8-Speed Automatic,Silver,Charles Blue,None reported,Yes,695000.0,4,79.6,0,0,1
Genesis,GV70 2.5T,2022,20319.0,Gasoline,300.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,44249.0,4,4063.8,0,0,1
Pontiac,Firebird Base,1999,158000.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,2500.0,27,5642.857142857143,0,1,1
Lexus,GX 460 Base,2021,40906.0,Gasoline,4.6 Liter,Automatic,Black,Black,None reported,Unknown,51998.0,5,6817.666666666667,1,0,0
BMW,ALPINA B7 ALPINA B7 xDrive,2020,33749.0,Gasoline,4.4 Liter Twin Turbo,Automatic,Blue,Red,None reported,Unknown,85998.0,6,4821.285714285715,1,0,0
BMW,M4 Competition xDrive,2023,1120.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,White,None reported,Yes,92900.0,3,280.0,1,0,1
Jeep,Grand Cherokee L Limited,2021,26088.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Silver Zynith,Global Black,None reported,Unknown,38383.0,5,4348.0,0,0,0
Kia,Forte GT-Line,2022,14950.0,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,24000.0,4,2990.0,0,1,1
Kia,Forte LX,2018,47466.0,Gasoline,"2L I-4 DOHC, D-CVVT variable valve control, engine with 147HP",Automatic,Silky Silver,Black,None reported,Unknown,14699.0,8,5274.0,0,0,0
BMW,X6 M Base,2022,10376.0,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Ametrin Metallic,Black,None reported,Unknown,98900.0,4,2075.2,1,0,0
RAM,ProMaster 3500 High Roof,2021,18500.0,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,41950.0,5,3083.3333333333335,0,0,1
Volkswagen,Atlas Cross Sport 3.6L V6 SEL Premium,2021,24596.0,Gasoline,3.6L V6 24V GDI DOHC,8-Speed Automatic,Deep Black Pearl Effect,Titan Black / Quarzit,None reported,Unknown,38322.0,5,4099.333333333333,0,0,0
Hyundai,Santa Fe SEL,2021,2905.0,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Shimmering Silver,Black,None reported,Unknown,27599.0,5,484.1666666666667,0,0,0
Jaguar,XF 3.0 Portfolio,2015,71290.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Brown,Black,At least 1 accident or damage reported,Yes,21000.0,11,5940.833333333333,1,1,1
Audi,A7 55 Premium Plus,2022,15000.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Gray,Black,None reported,Yes,63000.0,4,3000.0,1,0,1
INFINITI,QX30 Premium,2017,37900.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,22000.0,9,3790.0,0,0,1
Mercedes-Benz,AMG G 63 4MATIC,2022,2000.0,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,Unknown,Unknown,244896.0,4,400.0,1,1,0
Mercedes-Benz,AMG C 43 AMG C 43 4MATIC,2019,32500.0,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,43500.0,7,4062.5,1,0,1
Mitsubishi,Lancer Evolution Base,2003,61491.0,Gasoline,271.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,28000.0,23,2562.125,0,1,1
Jeep,Wrangler Unlimited Sport,2013,77634.0,Gasoline,3.6L V6 24V MPFI DOHC,5-Speed Automatic,Gecko Pearlcoat,Black,None reported,Unknown,24590.0,13,5545.285714285715,0,0,0
Audi,A3 2.0 TDI Premium Plus,2015,83000.0,Diesel,150.0HP 2.0L 4 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,18999.0,11,6916.666666666667,1,1,1
Volkswagen,Jetta GLX VR6,2002,121800.0,Gasoline,174.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,4300.0,24,4872.0,0,0,1
BMW,ALPINA B7 ALPINA B7 xDrive,2020,65852.0,Gasoline,4.4 Liter Twin Turbo,Automatic,Black,Mocha,None reported,Unknown,68998.0,6,9407.42857142857,1,0,0
Bentley,Bentayga Azure First Edition,2023,1335.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Onyx,Portland,None reported,Yes,272950.0,3,333.75,0,0,1
Mercedes-Benz,CLA-Class CLA 250,2014,83315.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,Yes,15000.0,12,6408.846153846154,1,0,1
BMW,i8 Base,2019,18421.0,Plug-In Hybrid,369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,6-Speed A/T,Black,Black,Unknown,Unknown,85000.0,7,2302.625,1,1,0
Lexus,CT 200h Premium,2015,101000.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Black,At least 1 accident or damage reported,Yes,16500.0,11,8416.666666666666,1,1,1
Toyota,Tundra SR5,2022,29322.0,Gasoline,3.4L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Gray,Black,None reported,Unknown,44999.0,4,5864.4,0,0,0
Mercedes-Benz,SLC 300 Base,2019,23900.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,35999.0,7,2987.5,1,0,1
Mercedes-Benz,AMG C AMG C 63 S,2016,40515.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,7-Speed Automatic,Black,Black,At least 1 accident or damage reported,Unknown,47999.0,10,3683.181818181818,1,1,0
Ford,F-150 XLT,2020,67516.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Gray,Medium Light Camel,None reported,Yes,36994.0,6,9645.142857142857,0,0,1
Mazda,CX-9 Grand Touring,2010,155000.0,Gasoline,273.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,8300.0,16,9117.64705882353,0,0,1
Honda,Ridgeline RTL-E,2019,26998.0,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Black,Black,None reported,Unknown,35557.0,7,3374.75,0,0,0
Bentley,Bentayga Onyx Edition,2018,18500.0,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,115000.0,8,2055.5555555555557,0,0,1
MINI,Cooper S Clubman Base,2009,137600.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gold,Black,None reported,Yes,6880.0,17,7644.444444444444,0,0,1
Nissan,Murano SL,2005,125500.0,Gasoline,245.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Beige,None reported,Yes,3950.0,21,5704.545454545455,0,0,1
Bentley,Bentayga V8,2019,22039.0,Gasoline,542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,113990.0,7,2754.875,0,0,1
Nissan,Juke SV,2011,137483.0,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Gray,None reported,Yes,3200.0,15,8592.6875,0,0,1
Ford,Expedition Max Limited,2019,67500.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,40500.0,7,8437.5,0,0,1
Ford,Expedition Max King Ranch,2020,52000.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Brown,At least 1 accident or damage reported,Yes,53722.0,6,7428.571428571428,0,1,1
Lamborghini,Murcielago Base,2006,10000.0,Gasoline,571.0HP 6.2L 12 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,259000.0,20,476.1904761904762,0,0,1
